canonical_facility_id,location_id,source_system,source_facility_id,source_record_type,official_name,display_name,normalized_name,operator_name,address_street1,address_street1_normalized,city,state,postal_code,borough_code,borough_name,geography_id,neighborhood_name,neighborhood_code,community_board,council_district,census_tract,boro_block_lot,bin,latitude,longitude,coordinate_source,coordinate_confidence,facility_type,facility_grouping,high_level_category,category,organization_name_type,observation_count,latest_inspection_date,latest_inspection_type,latest_violations_all,latest_violations_phh,latest_violations_critical,latest_violations_general,alternate_names,normalized_crosswalk_names,normalized_address_variants,preferred_keys
nyc-facility-41547586,nyc-loc-41547586,nyc-pool-inspection-tableau,41547586,Indoor,HUNTINGTON FIT CORP,HUNTINGTON FIT CORP,huntington fit corp,,26-50 BROOKLYN QUEENS EXWY,2650 brooklyn queens exwy,New York,NY,11377,QU,Queens,queens,Woodside,QN63,401,22,29700,4010190002,4022555,40.761653,-73.902149,tableau-hyper:Lat/Long,high,indoor,HUNTINGTON FIT CORP,Private Gym/Fitness/Swim,Comm. Gym,,1,2019-06-24,Routine Inspection,2,0,1,1,HUNTINGTON FIT CORP,huntington fit corp,2650 brooklyn queens exwy|brooklyn queens exwy,source_id:41547586|source:accela:41547586|location_id:nyc-loc-41547586|bin:4022555|bbl:4010190002|name:huntington fit corp|name_zip:huntington fit corp|11377|name_geo:huntington fit corp|queens|name_address_zip:huntington fit corp|2650 brooklyn queens exwy|11377|name_address_zip:huntington fit corp|brooklyn queens exwy|11377|address_zip:2650 brooklyn queens exwy|11377|address_geo:2650 brooklyn queens exwy|queens|address_zip:brooklyn queens exwy|11377|address_geo:brooklyn queens exwy|queens
nyc-facility-41548517,nyc-loc-41548517,nyc-pool-inspection-tableau,41548517,Indoor,188 E. 70TH STREET CONDOMINIUM ASSOC,188 E. 70TH STREET CONDOMINIUM ASSOC,188 e 70th street condominium assoc,,188 EAST 70 STREET,188 e 70 st,New York,NY,10021,MA,Manhattan,manhattan,Upper East Side-Carnegie Hill,MN40,108,4,12000,1014047503,1042610,40.768602,-73.961992,tableau-hyper:Lat/Long,high,indoor,188 E. 70TH STREET CONDOMINIUM ASSOC,Private Res.,Private Res.,,1,2019-02-08,Routine Inspection,0,0,0,0,188 E. 70TH STREET CONDOMINIUM ASSOC,188 e 70th street condominium assoc,188 e 70 st|e 70 st,source_id:41548517|source:accela:41548517|location_id:nyc-loc-41548517|bin:1042610|bbl:1014047503|name:188 e 70th street condominium assoc|name_zip:188 e 70th street condominium assoc|10021|name_geo:188 e 70th street condominium assoc|manhattan|name_address_zip:188 e 70th street condominium assoc|188 e 70 st|10021|name_address_zip:188 e 70th street condominium assoc|e 70 st|10021|address_zip:188 e 70 st|10021|address_geo:188 e 70 st|manhattan|address_zip:e 70 st|10021|address_geo:e 70 st|manhattan
nyc-facility-41548538,nyc-loc-41548538,nyc-pool-inspection-tableau,41548538,Indoor,995 FIFTH AVENUE OWNERS CORP.,995 FIFTH AVENUE OWNERS CORP.,995 fifth avenue owners corp,,995 5 AVENUE,995 5 ave,New York,NY,10028,MA,Manhattan,manhattan,Upper East Side-Carnegie Hill,MN40,108,4,14200,1014920069,1046650,40.778058,-73.962933,tableau-hyper:Lat/Long,high,indoor,995 FIFTH AVENUE OWNERS CORP.,Private Res.,Private Res.,,1,2019-04-05,Routine Inspection,0,0,0,0,995 FIFTH AVENUE OWNERS CORP.,995 fifth avenue owners corp,995 5 ave|5 ave,source_id:41548538|source:accela:41548538|location_id:nyc-loc-41548538|bin:1046650|bbl:1014920069|name:995 fifth avenue owners corp|name_zip:995 fifth avenue owners corp|10028|name_geo:995 fifth avenue owners corp|manhattan|name_address_zip:995 fifth avenue owners corp|995 5 ave|10028|name_address_zip:995 fifth avenue owners corp|5 ave|10028|address_zip:995 5 ave|10028|address_geo:995 5 ave|manhattan|address_zip:5 ave|10028|address_geo:5 ave|manhattan
nyc-facility-41553763,nyc-loc-41553763,nyc-pool-inspection-tableau,41553763,Indoor,THE 20 PINE STREET CONDOMINIUM,THE 20 PINE STREET CONDOMINIUM,the 20 pine street condominium,,20 PINE STREET,20 pine st,New York,NY,10005,MA,Manhattan,manhattan,Battery Park City-Lower Manhattan,MN25,101,1,700,1000447501,1001022,40.707548,-74.009962,tableau-hyper:Lat/Long,high,indoor,THE 20 PINE STREET CONDOMINIUM,Private Res.,Private Res.,,1,2019-05-28,Routine Inspection,0,0,0,0,THE 20 PINE STREET CONDOMINIUM,the 20 pine street condominium,20 pine st|pine st,source_id:41553763|source:accela:41553763|location_id:nyc-loc-41553763|bin:1001022|bbl:1000447501|name:the 20 pine street condominium|name_zip:the 20 pine street condominium|10005|name_geo:the 20 pine street condominium|manhattan|name_address_zip:the 20 pine street condominium|20 pine st|10005|name_address_zip:the 20 pine street condominium|pine st|10005|address_zip:20 pine st|10005|address_geo:20 pine st|manhattan|address_zip:pine st|10005|address_geo:pine st|manhattan
nyc-facility-41555168,nyc-loc-41555168,nyc-pool-inspection-tableau,41555168,Outdoor,AI 88 LEONARD LLC CO ROSE ASSOCIATES INC,AI 88 LEONARD LLC CO ROSE ASSOCIATES INC,ai 88 leonard llc co rose associates inc,,88 LEONARD STREET,88 leonard st,New York,NY,10013,MA,Manhattan,manhattan,,MN24,101,1,3300,1001730027,1087082,40.717162,-74.004679,tableau-hyper:Lat/Long,high,outdoor,AI 88 LEONARD LLC CO ROSE ASSOCIATES INC,Private Res.,Private Res.,,1,2022-08-06,Routine Inspection,0,,,,AI 88 LEONARD LLC CO ROSE ASSOCIATES INC,ai 88 leonard llc co rose associates inc,88 leonard st|leonard st,source_id:41555168|source:accela:41555168|location_id:nyc-loc-41555168|bin:1087082|bbl:1001730027|name:ai 88 leonard llc co rose associates inc|name_zip:ai 88 leonard llc co rose associates inc|10013|name_geo:ai 88 leonard llc co rose associates inc|manhattan|name_address_zip:ai 88 leonard llc co rose associates inc|88 leonard st|10013|name_address_zip:ai 88 leonard llc co rose associates inc|leonard st|10013|address_zip:88 leonard st|10013|address_geo:88 leonard st|manhattan|address_zip:leonard st|10013|address_geo:leonard st|manhattan
nyc-facility-41556956,nyc-loc-41556956,nyc-pool-inspection-tableau,41556956,Indoor,HARSTELL CORPORATION,HARSTELL CORPORATION,harstell corporation,,1 PARK AVENUE,1 park ave,New York,NY,10016,MA,Manhattan,manhattan,Murray Hill-Kips Bay,MN20,105,2,7200,1008887503,1018472,40.746062,-73.982071,tableau-hyper:Lat/Long,high,indoor,HARSTELL CORPORATION,Private Res.,Private Res.,,1,2019-12-27,Routine Inspection,0,0,0,0,HARSTELL CORPORATION,harstell corporation,1 park ave|park ave,source_id:41556956|source:accela:41556956|location_id:nyc-loc-41556956|bin:1018472|bbl:1008887503|name:harstell corporation|name_zip:harstell corporation|10016|name_geo:harstell corporation|manhattan|name_address_zip:harstell corporation|1 park ave|10016|name_address_zip:harstell corporation|park ave|10016|address_zip:1 park ave|10016|address_geo:1 park ave|manhattan|address_zip:park ave|10016|address_geo:park ave|manhattan
nyc-facility-41557953,nyc-loc-41557953,nyc-pool-inspection-tableau,41557953,Indoor,BLISSWORLD LLC,BLISSWORLD LLC,blissworld llc,,568 BROADWAY,568 broadway,New York,NY,10012,MA,Manhattan,manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,102,1,4300,1005110001,1007942,40.72439,-73.997633,tableau-hyper:Lat/Long,high,indoor,BLISSWORLD LLC,Private Club,Private CLub,,1,2019-03-14,Routine Inspection,0,0,0,0,BLISSWORLD LLC,blissworld llc,568 broadway|broadway,source_id:41557953|source:accela:41557953|location_id:nyc-loc-41557953|bin:1007942|bbl:1005110001|name:blissworld llc|name_zip:blissworld llc|10012|name_geo:blissworld llc|manhattan|name_address_zip:blissworld llc|568 broadway|10012|name_address_zip:blissworld llc|broadway|10012|address_zip:568 broadway|10012|address_geo:568 broadway|manhattan|address_zip:broadway|10012|address_geo:broadway|manhattan
nyc-facility-41567960,nyc-loc-41567960,nyc-pool-inspection-tableau,41567960,Outdoor,TORAH ACADEMY FOR GIRLS,TORAH ACADEMY FOR GIRLS,torah academy for girls,,444 BEACH 6 STREET,444 beach 6 st,New York,NY,11691,QU,Queens,queens,Far Rockaway-Bayswater,QN15,414,31,101002,4155910001,4298759,40.599187,-73.740544,tableau-hyper:Lat/Long,high,outdoor,TORAH ACADEMY FOR GIRLS,Parochial/Private,Parochial,,1,2019-07-19,Routine Inspection,4,0,2,2,TORAH ACADEMY FOR GIRLS,torah academy for girls,444 beach 6 st|beach 6 st,source_id:41567960|source:accela:41567960|location_id:nyc-loc-41567960|bin:4298759|bbl:4155910001|name:torah academy for girls|name_zip:torah academy for girls|11691|name_geo:torah academy for girls|queens|name_address_zip:torah academy for girls|444 beach 6 st|11691|name_address_zip:torah academy for girls|beach 6 st|11691|address_zip:444 beach 6 st|11691|address_geo:444 beach 6 st|queens|address_zip:beach 6 st|11691|address_geo:beach 6 st|queens
nyc-facility-41570005,nyc-loc-41570005,nyc-pool-inspection-tableau,41570005,Indoor,EQUINOX HUDSON STREET INC,EQUINOX HUDSON STREET INC,equinox hudson street inc,,421 HUDSON STREET,421 hudson st,New York,NY,10014,MA,Manhattan,manhattan,,MN23,102,3,6900,1006017501,1067116,40.730063,-74.006891,tableau-hyper:Lat/Long,high,indoor,EQUINOX,Private Gym/Fitness/Swim,Comm. Gym,,1,2022-10-27,Routine Inspection,0,,,,EQUINOX HUDSON STREET INC,equinox hudson street inc,421 hudson st|hudson st,source_id:41570005|source:accela:41570005|location_id:nyc-loc-41570005|bin:1067116|bbl:1006017501|name:equinox hudson street inc|name_zip:equinox hudson street inc|10014|name_geo:equinox hudson street inc|manhattan|name_address_zip:equinox hudson street inc|421 hudson st|10014|name_address_zip:equinox hudson street inc|hudson st|10014|address_zip:421 hudson st|10014|address_geo:421 hudson st|manhattan|address_zip:hudson st|10014|address_geo:hudson st|manhattan
nyc-facility-41572736,nyc-loc-41572736,nyc-pool-inspection-tableau,41572736,Indoor,TOWN SPORTS INTERNATIONAL LLC,TOWN SPORTS INTERNATIONAL LLC,town sports international llc,Private Res. - Sports Mgmt Co.,200 MADISON AVENUE,200 madison ave,New York,NY,10016,MA,Manhattan,manhattan,Murray Hill-Kips Bay,MN20,105,4,8200,1008650014,1017122,40.748521,-73.982413,tableau-hyper:Lat/Long,high,indoor,TOWN SPORTS INTERNATIONAL LLC,Private Res.,Private Res.,Private Res. - Sports Mgmt Co.,1,2019-03-21,Routine Inspection,0,0,0,0,TOWN SPORTS INTERNATIONAL LLC,town sports international llc,200 madison ave|madison ave,source_id:41572736|source:accela:41572736|location_id:nyc-loc-41572736|bin:1017122|bbl:1008650014|name:town sports international llc|name_zip:town sports international llc|10016|name_geo:town sports international llc|manhattan|name_address_zip:town sports international llc|200 madison ave|10016|name_address_zip:town sports international llc|madison ave|10016|address_zip:200 madison ave|10016|address_geo:200 madison ave|manhattan|address_zip:madison ave|10016|address_geo:madison ave|manhattan
nyc-facility-41572743,nyc-loc-41572743,nyc-pool-inspection-tableau,41572743,Indoor,TOWN SPORTS INTERNATIONAL LLC,TOWN SPORTS INTERNATIONAL LLC,town sports international llc,Private Res. - Sports Mgmt Co.,200 PARK AVENUE,200 park ave,New York,NY,10017,MA,Manhattan,manhattan,Turtle Bay-East Midtown,MN19,105,4,9200,1012809010,1085735,40.754155,-73.976557,tableau-hyper:Lat/Long,high,indoor,TOWN SPORTS INTERNATIONAL LLC,Private Res.,Private Res.,Private Res. - Sports Mgmt Co.,1,2019-12-30,Routine Inspection,0,0,0,0,TOWN SPORTS INTERNATIONAL LLC,town sports international llc,200 park ave|park ave,source_id:41572743|source:accela:41572743|location_id:nyc-loc-41572743|bin:1085735|bbl:1012809010|name:town sports international llc|name_zip:town sports international llc|10017|name_geo:town sports international llc|manhattan|name_address_zip:town sports international llc|200 park ave|10017|name_address_zip:town sports international llc|park ave|10017|address_zip:200 park ave|10017|address_geo:200 park ave|manhattan|address_zip:park ave|10017|address_geo:park ave|manhattan
nyc-facility-41572745,nyc-loc-41572745,nyc-pool-inspection-tableau,41572745,Indoor,TOWN SPORTS INTERNATIONAL LLC,TOWN SPORTS INTERNATIONAL LLC,town sports international llc,Private Res. - Sports Mgmt Co.,575 LEXINGTON AVENUE,575 lexington ave,New York,NY,10022,MA,Manhattan,manhattan,Turtle Bay-East Midtown,MN19,106,4,10000,1013060023,1036461,40.757209,-73.971827,tableau-hyper:Lat/Long,high,indoor,TOWN SPORTS INTERNATIONAL LLC,Private Res.,Private Res.,Private Res. - Sports Mgmt Co.,1,2019-05-13,Complaint Inspection,1,0,0,1,TOWN SPORTS INTERNATIONAL LLC,town sports international llc,575 lexington ave|lexington ave,source_id:41572745|source:accela:41572745|location_id:nyc-loc-41572745|bin:1036461|bbl:1013060023|name:town sports international llc|name_zip:town sports international llc|10022|name_geo:town sports international llc|manhattan|name_address_zip:town sports international llc|575 lexington ave|10022|name_address_zip:town sports international llc|lexington ave|10022|address_zip:575 lexington ave|10022|address_geo:575 lexington ave|manhattan|address_zip:lexington ave|10022|address_geo:lexington ave|manhattan
nyc-facility-41576380,nyc-loc-41576380,nyc-pool-inspection-tableau,41576380,Indoor,WILLIAMSBURG WATER FRONT HOMEOWNERS ASSOC,WILLIAMSBURG WATER FRONT HOMEOWNERS ASSOC,williamsburg water front homeowners assoc,,2 NORTHSIDE PIERS,2 northside piers,New York,NY,11211,BK,Brooklyn,brooklyn,North Side-South Side,BK73,301,33,55500,3023407503,3397447,40.719793,-73.963867,tableau-hyper:Lat/Long,high,indoor,WILLIAMSBURG WATERFRONT HOMEOWNERS ASSOCIATION,Private Res.,Private Res.,,1,2019-03-01,Routine Inspection,0,0,0,0,WILLIAMSBURG WATER FRONT HOMEOWNERS ASSOC,williamsburg water front homeowners assoc,2 northside piers|northside piers,source_id:41576380|source:accela:41576380|location_id:nyc-loc-41576380|bin:3397447|bbl:3023407503|name:williamsburg water front homeowners assoc|name_zip:williamsburg water front homeowners assoc|11211|name_geo:williamsburg water front homeowners assoc|brooklyn|name_address_zip:williamsburg water front homeowners assoc|2 northside piers|11211|name_address_zip:williamsburg water front homeowners assoc|northside piers|11211|address_zip:2 northside piers|11211|address_geo:2 northside piers|brooklyn|address_zip:northside piers|11211|address_geo:northside piers|brooklyn
nyc-facility-41576475,nyc-loc-41576475,nyc-pool-inspection-tableau,41576475,Indoor,SPA 88 LLC,SPA 88 LLC,spa 88 llc,,88 FULTON STREET,88 fulton st,New York,NY,10038,MA,Manhattan,manhattan,Battery Park City-Lower Manhattan,MN25,101,1,1502,1000770024,1077403,40.709291,-74.005944,tableau-hyper:Lat/Long,high,indoor,SPA 88 LLC,Private Club,Private Club,,1,2019-01-02,Routine Inspection,6,3,3,0,SPA 88 LLC,spa 88 llc,88 fulton st|fulton st,source_id:41576475|source:accela:41576475|location_id:nyc-loc-41576475|bin:1077403|bbl:1000770024|name:spa 88 llc|name_zip:spa 88 llc|10038|name_geo:spa 88 llc|manhattan|name_address_zip:spa 88 llc|88 fulton st|10038|name_address_zip:spa 88 llc|fulton st|10038|address_zip:88 fulton st|10038|address_geo:88 fulton st|manhattan|address_zip:fulton st|10038|address_geo:fulton st|manhattan
nyc-facility-41577793,nyc-loc-41577793,nyc-pool-inspection-tableau,41577793,Indoor,11211 CONDOMINI EDGE,11211 CONDOMINI EDGE,11211 condomini edge,,22 NORTH    6 STREET,22 n 6 st,New York,NY,11249,BK,Brooklyn,brooklyn,,BK73,301,33,55500,3023327502,3397446,40.720077,-73.962813,tableau-hyper:Lat/Long,high,indoor,11211 CONDOMINI EDGE,Private Res.,Private Res.,,1,2022-11-22,Routine Inspection,3,1,1,1,11211 CONDOMINI EDGE,11211 condomini edge,22 n 6 st|n 6 st,source_id:41577793|source:accela:41577793|location_id:nyc-loc-41577793|bin:3397446|bbl:3023327502|name:11211 condomini edge|name_zip:11211 condomini edge|11249|name_geo:11211 condomini edge|brooklyn|name_address_zip:11211 condomini edge|22 n 6 st|11249|name_address_zip:11211 condomini edge|n 6 st|11249|address_zip:22 n 6 st|11249|address_geo:22 n 6 st|brooklyn|address_zip:n 6 st|11249|address_geo:n 6 st|brooklyn
nyc-facility-41580628,nyc-loc-41580628,nyc-pool-inspection-tableau,41580628,Indoor,LONDON TERRACE TOWERS OWNERS INC,LONDON TERRACE TOWERS OWNERS INC,london terrace towers owners inc,,405-465 WEST 23 STREET,405465 w 23 st,New York,NY,10011,MA,Manhattan,manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,104,3,9300,1007217501,1077236,40.746705,-74.001826,tableau-hyper:Lat/Long,high,indoor,LONDON TERRACE TOWERS OWNERS INC,Private Res.,Private Res.,,1,2019-03-28,Routine Inspection,1,0,1,0,LONDON TERRACE TOWERS OWNERS INC,london terrace towers owners inc,405465 w 23 st|w 23 st,source_id:41580628|source:accela:41580628|location_id:nyc-loc-41580628|bin:1077236|bbl:1007217501|name:london terrace towers owners inc|name_zip:london terrace towers owners inc|10011|name_geo:london terrace towers owners inc|manhattan|name_address_zip:london terrace towers owners inc|405465 w 23 st|10011|name_address_zip:london terrace towers owners inc|w 23 st|10011|address_zip:405465 w 23 st|10011|address_geo:405465 w 23 st|manhattan|address_zip:w 23 st|10011|address_geo:w 23 st|manhattan
nyc-facility-41581032,nyc-loc-41581032,nyc-pool-inspection-tableau,41581032,Indoor,THE 1 NORTHSIDE PIERS CONDOMINIUM,THE 1 NORTHSIDE PIERS CONDOMINIUM,the 1 northside piers condominium,,1 NORTHSIDE PIERS,1 northside piers,New York,NY,11211,BK,Brooklyn,brooklyn,North Side-South Side,BK73,301,33,55500,3023407501,3391008,40.719214,-73.964188,tableau-hyper:Lat/Long,high,indoor,THE 1 NORTHSIDE PIERS CONDOMINIUM,Private Res.,Private Res.,,1,2019-08-14,Routine Inspection,1,0,1,0,THE 1 NORTHSIDE PIERS CONDOMINIUM,the 1 northside piers condominium,1 northside piers|northside piers,source_id:41581032|source:accela:41581032|location_id:nyc-loc-41581032|bin:3391008|bbl:3023407501|name:the 1 northside piers condominium|name_zip:the 1 northside piers condominium|11211|name_geo:the 1 northside piers condominium|brooklyn|name_address_zip:the 1 northside piers condominium|1 northside piers|11211|name_address_zip:the 1 northside piers condominium|northside piers|11211|address_zip:1 northside piers|11211|address_geo:1 northside piers|brooklyn|address_zip:northside piers|11211|address_geo:northside piers|brooklyn
nyc-facility-41581532,nyc-loc-41581532,nyc-pool-inspection-tableau,41581532,Outdoor,BEECHWOOD RB SHOREHAVEN LLC,BEECHWOOD RB SHOREHAVEN LLC,beechwood rb shorehaven llc,,15 WHITE PLAINS ROAD,15 white plains rd,New York,NY,10473,BX,Bronx,bronx,Soundview-Castle Hill-Clason Point-Harding Park,BX09,209,18,200,2034300082,2120839,40.806372,-73.854618,tableau-hyper:Lat/Long,high,outdoor,BEECHWOOD RB SHOREHAVEN LLC,Private Res.,Private Res.,,1,2019-08-03,Routine Inspection,2,0,1,1,BEECHWOOD RB SHOREHAVEN LLC,beechwood rb shorehaven llc,15 white plains rd|white plains rd,source_id:41581532|source:accela:41581532|location_id:nyc-loc-41581532|bin:2120839|bbl:2034300082|name:beechwood rb shorehaven llc|name_zip:beechwood rb shorehaven llc|10473|name_geo:beechwood rb shorehaven llc|bronx|name_address_zip:beechwood rb shorehaven llc|15 white plains rd|10473|name_address_zip:beechwood rb shorehaven llc|white plains rd|10473|address_zip:15 white plains rd|10473|address_geo:15 white plains rd|bronx|address_zip:white plains rd|10473|address_geo:white plains rd|bronx
nyc-facility-41583043,nyc-loc-41583043,nyc-pool-inspection-tableau,41583043,Indoor,TOWN SPORTS INTERNATIONAL LLC,TOWN SPORTS INTERNATIONAL LLC,town sports international llc,Private Res. - Sports Mgmt Co.,349 EAST 76 STREET,349 e 76 st,New York,NY,10021,MA,Manhattan,manhattan,Lenox Hill-Roosevelt Island,MN31,108,5,13400,1014510014,1045171,40.770894,-73.955304,tableau-hyper:Lat/Long,high,indoor,TOWN SPORTS INTERNATIONAL LLC,Private Res.,Private Res.,Private Res. - Sports Mgmt Co.,1,2019-09-20,Routine Inspection,0,0,0,0,TOWN SPORTS INTERNATIONAL LLC,town sports international llc,349 e 76 st|e 76 st,source_id:41583043|source:accela:41583043|location_id:nyc-loc-41583043|bin:1045171|bbl:1014510014|name:town sports international llc|name_zip:town sports international llc|10021|name_geo:town sports international llc|manhattan|name_address_zip:town sports international llc|349 e 76 st|10021|name_address_zip:town sports international llc|e 76 st|10021|address_zip:349 e 76 st|10021|address_geo:349 e 76 st|manhattan|address_zip:e 76 st|10021|address_geo:e 76 st|manhattan
